date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:30:27	639732/639732	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ea979f4-9c2f4%22	https://vetra.laborasyon.com/libs/ckeditor5/ckeditor.js	H:/ecom/vetra.laborasyon.com/libs/ckeditor5/ckeditor.js	(from https://vetra.laborasyon.com/demos/default/ckeditor.html)
23:30:27	187/187	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bb-5a883d4cdea00%22	https://vetra.laborasyon.com/dist/js/examples/select2.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/select2.js	(from https://vetra.laborasyon.com/demos/default/select2.html)
23:30:28	23236/23236	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cf64de6-5ac4%22	https://vetra.laborasyon.com/libs/input-mask/jquery.mask.js	H:/ecom/vetra.laborasyon.com/libs/input-mask/jquery.mask.js	(from https://vetra.laborasyon.com/demos/default/input-mask.html)
23:30:28	355/355	---MCZ	200	added ('OK')	application/javascript	etag:W/%22163-5943dee363880%22	https://vetra.laborasyon.com/dist/js/examples/input-mask.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/input-mask.js	(from https://vetra.laborasyon.com/demos/default/input-mask.html)
23:30:28	1417/1417	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260128bae-589%22	https://vetra.laborasyon.com/dist/js/examples/datepicker.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/datepicker.js	(from https://vetra.laborasyon.com/demos/default/datepicker.html)
23:30:29	168/168	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a8-5b9f8e4404b00%22	https://vetra.laborasyon.com/dist/js/examples/clockpicker.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/clockpicker.js	(from https://vetra.laborasyon.com/demos/default/clockpicker.html)
23:30:29	32424/32424	---MCZ	200	added ('OK')	text/css	etag:W/%2260566c82-7ea8%22	https://vetra.laborasyon.com/dist/icons/font-awesome/css/font-awesome.min.css	H:/ecom/vetra.laborasyon.com/dist/icons/font-awesome/css/font-awesome.min.css	(from https://vetra.laborasyon.com/demos/default/icons.html)
23:30:30	10129/10129	---MCZ	200	added ('OK')	text/css	etag:W/%2256464e4c-2791%22	https://vetra.laborasyon.com/dist/icons/weather/css/weather.min.css	H:/ecom/vetra.laborasyon.com/dist/icons/weather/css/weather.min.css	(from https://vetra.laborasyon.com/demos/default/icons.html)
23:30:31	23541/23541	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2007%20May%202022%2014:59:23%20GMT	https://apexcharts.com/samples/assets/irregular-data-series.js	H:/ecom/apexcharts.com/samples/assets/irregular-data-series.js	(from https://vetra.laborasyon.com/demos/default/apexchart.html)
23:30:31	21011/21011	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260809a9a-5213%22	https://vetra.laborasyon.com/dist/js/examples/charts/apex.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/charts/apex.js	(from https://vetra.laborasyon.com/demos/default/apexchart.html)
23:30:33	10060/10060	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f242b72-274c%22	https://vetra.laborasyon.com/dist/js/examples/charts/chartjs.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/charts/chartjs.js	(from https://vetra.laborasyon.com/demos/default/chartjs.html)
23:30:33	596249/596249	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d9473aa-91919%22	https://vetra.laborasyon.com/libs/charts/chartjs/chart.min.js	H:/ecom/vetra.laborasyon.com/libs/charts/chartjs/chart.min.js	(from https://vetra.laborasyon.com/demos/default/chartjs.html)
23:30:34	92775/92775	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d153ea4-16a67%22	https://vetra.laborasyon.com/libs/charts/justgage/raphael-2.1.4.min.js	H:/ecom/vetra.laborasyon.com/libs/charts/justgage/raphael-2.1.4.min.js	(from https://vetra.laborasyon.com/demos/default/justgage.html)
23:30:34	39331/39331	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d153ea4-99a3%22	https://vetra.laborasyon.com/libs/charts/justgage/justgage.js	H:/ecom/vetra.laborasyon.com/libs/charts/justgage/justgage.js	(from https://vetra.laborasyon.com/demos/default/justgage.html)
23:30:35	8460/8460	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f242a4c-210c%22	https://vetra.laborasyon.com/dist/js/examples/charts/justgage.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/charts/justgage.js	(from https://vetra.laborasyon.com/demos/default/justgage.html)
23:30:35	435/435	---MCZ	200	added ('OK')	text/css	etag:W/%221b3-58c556b11f100%22	https://vetra.laborasyon.com/libs/charts/morsis/morris.css	H:/ecom/vetra.laborasyon.com/libs/charts/morsis/morris.css	(from https://vetra.laborasyon.com/demos/default/morsis.html)
23:30:36	92775/92775	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d153ea4-16a67%22	https://vetra.laborasyon.com/libs/charts/morsis/raphael-2.1.4.min.js	H:/ecom/vetra.laborasyon.com/libs/charts/morsis/raphael-2.1.4.min.js	(from https://vetra.laborasyon.com/demos/default/morsis.html)
23:30:36	35658/35658	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d153ea4-8b4a%22	https://vetra.laborasyon.com/libs/charts/morsis/morris.min.js	H:/ecom/vetra.laborasyon.com/libs/charts/morsis/morris.min.js	(from https://vetra.laborasyon.com/demos/default/morsis.html)
23:30:36	2540/2540	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f2411e8-9ec%22	https://vetra.laborasyon.com/dist/js/examples/charts/morsis.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/charts/morsis.js	(from https://vetra.laborasyon.com/demos/default/morsis.html)
23:30:37	613/613	---MCZ	200	added ('OK')	text/css	etag:W/%22265-5665438b18f80%22	https://vetra.laborasyon.com/libs/vmap/jqvmap.min.css	H:/ecom/vetra.laborasyon.com/libs/vmap/jqvmap.min.css	(from https://vetra.laborasyon.com/demos/default/vector-map.html)
23:30:37	21150/21150	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a97a1ce-529e%22	https://vetra.laborasyon.com/libs/vmap/jquery.vmap.min.js	H:/ecom/vetra.laborasyon.com/libs/vmap/jquery.vmap.min.js	(from https://vetra.laborasyon.com/demos/default/vector-map.html)
23:30:38	60599/60599	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a97a1ce-ecb7%22	https://vetra.laborasyon.com/libs/vmap/maps/jquery.vmap.world.js	H:/ecom/vetra.laborasyon.com/libs/vmap/maps/jquery.vmap.world.js	(from https://vetra.laborasyon.com/demos/default/vector-map.html)
23:30:38	47712/47712	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a97a1ce-ba60%22	https://vetra.laborasyon.com/libs/vmap/maps/jquery.vmap.usa.js	H:/ecom/vetra.laborasyon.com/libs/vmap/maps/jquery.vmap.usa.js	(from https://vetra.laborasyon.com/demos/default/vector-map.html)
23:30:39	946/946	---MCZ	200	added ('OK')	application/javascript	etag:W/%223b2-5ba1c976e6b80%22	https://vetra.laborasyon.com/dist/js/examples/vmap.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/vmap.js	(from https://vetra.laborasyon.com/demos/default/vector-map.html)
23:30:39	32433/32433	---MCZ	200	added ('OK')	text/css	etag:W/%225e1c7bf6-7eb1%22	https://vetra.laborasyon.com/libs/dataTable/datatables.min.css	H:/ecom/vetra.laborasyon.com/libs/dataTable/datatables.min.css	(from https://vetra.laborasyon.com/demos/default/datatable.html)
23:30:40	125/125	---MCZ	200	added ('OK')	application/javascript	etag:W/%227d-5ba07d8a85080%22	https://vetra.laborasyon.com/dist/js/examples/datatable.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/datatable.js	(from https://vetra.laborasyon.com/demos/default/datatable.html)
23:30:41	71750/71750	---MCZ	200	added ('OK')	text/css	etag:W/%2260155ac8-11846%22	https://vetra.laborasyon.com/libs/animate/animate.min.css	H:/ecom/vetra.laborasyon.com/libs/animate/animate.min.css	(from https://vetra.laborasyon.com/demos/default/sweet-alert.html)
23:30:41	5661/5661	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260805070-161d%22	https://vetra.laborasyon.com/dist/js/examples/sweet-alert.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/sweet-alert.js	(from https://vetra.laborasyon.com/demos/default/sweet-alert.html)
23:30:42	51282/51282	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dce-c852%22	https://vetra.laborasyon.com/assets/images/photo7.jpg	H:/ecom/vetra.laborasyon.com/assets/images/photo7.jpg	(from https://vetra.laborasyon.com/demos/default/lightbox.html)
23:30:43	52197/52197	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dd0-cbe5%22	https://vetra.laborasyon.com/assets/images/photo8.jpg	H:/ecom/vetra.laborasyon.com/assets/images/photo8.jpg	(from https://vetra.laborasyon.com/demos/default/lightbox.html)
23:30:43	36066/36066	---M--	200	added ('OK')	image/jpeg	etag:%225cf64dd0-8ce2%22	https://vetra.laborasyon.com/assets/images/photo9.jpg	H:/ecom/vetra.laborasyon.com/assets/images/photo9.jpg	(from https://vetra.laborasyon.com/demos/default/lightbox.html)
23:30:44	2246921/2246921	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260566c8c-224909%22	https://vetra.laborasyon.com/libs/dataTable/datatables.min.js	H:/ecom/vetra.laborasyon.com/libs/dataTable/datatables.min.js	(from https://vetra.laborasyon.com/demos/default/datatable.html)
23:30:45	8010/8010	---MCZ	200	added ('OK')	text/css	etag:W/%226015770a-1f4a%22	https://vetra.laborasyon.com/libs/introjs/introjs.min.css	H:/ecom/vetra.laborasyon.com/libs/introjs/introjs.min.css	(from https://vetra.laborasyon.com/demos/default/introjs.html)
23:30:45	47550/47550	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260156e94-b9be%22	https://vetra.laborasyon.com/libs/introjs/intro.min.js	H:/ecom/vetra.laborasyon.com/libs/introjs/intro.min.js	(from https://vetra.laborasyon.com/demos/default/introjs.html)
23:30:45	748/748	---MCZ	200	added ('OK')	application/javascript	etag:W/%222ec-5c0819d4df780%22	https://vetra.laborasyon.com/dist/js/examples/intro.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/intro.js	(from https://vetra.laborasyon.com/demos/default/introjs.html)
23:30:46	2026/2026	---MCZ	200	added ('OK')	text/css	etag:W/%2260156baa-7ea%22	https://vetra.laborasyon.com/libs/nestable/jquery.nestable.min.css	H:/ecom/vetra.laborasyon.com/libs/nestable/jquery.nestable.min.css	(from https://vetra.laborasyon.com/demos/default/nestable.html)
23:30:46	16457/16457	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260156706-4049%22	https://vetra.laborasyon.com/libs/nestable/jquery.nestable.min.js	H:/ecom/vetra.laborasyon.com/libs/nestable/jquery.nestable.min.js	(from https://vetra.laborasyon.com/demos/default/nestable.html)
23:30:47	470/470	---MCZ	200	added ('OK')	application/javascript	etag:W/%221d6-5ba1ed2349580%22	https://vetra.laborasyon.com/dist/js/examples/nestable.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/nestable.js	(from https://vetra.laborasyon.com/demos/default/nestable.html)
23:30:47	878/878	---MCZ	200	added ('OK')	application/javascript	etag:W/%2236e-5c08721753280%22	https://vetra.laborasyon.com/dist/js/examples/rating.js	H:/ecom/vetra.laborasyon.com/dist/js/examples/rating.js	(from https://vetra.laborasyon.com/demos/default/rating.html)
23:30:48	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22537f940e-1339c%22	https://vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify.eot?-fvbane	H:/ecom/vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify9f24.eot	(from https://vetra.laborasyon.com/dist/icons/themify-icons/themify-icons.css)
23:30:49	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22537f940e-1339c%22	https://vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify.eot?	H:/ecom/vetra.laborasyon.com/dist/icons/themify-icons/fonts/themifyd41d.eot	(from https://vetra.laborasyon.com/dist/icons/themify-icons/themify-icons.css)
23:30:49	56108/56108	---M--	200	added ('OK')	application/x-font-woff	etag:%22537f940e-db2c%22	https://vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify.woff?-fvbane	H:/ecom/vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify9f24.woff	(from https://vetra.laborasyon.com/dist/icons/themify-icons/themify-icons.css)
23:30:50	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22537f940e-3931d%22	https://vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify.svg?-fvbane	H:/ecom/vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify9f24.svg	(from https://vetra.laborasyon.com/dist/icons/themify-icons/themify-icons.css)
23:30:50	4178/4178	---M--	200	added ('OK')	image/gif	etag:%2259d34108-1052%22	https://vetra.laborasyon.com/libs/slick/ajax-loader.gif	H:/ecom/vetra.laborasyon.com/libs/slick/ajax-loader.gif	(from https://vetra.laborasyon.com/libs/slick/slick-theme.css)
23:30:51	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259d34108-800%22	https://vetra.laborasyon.com/libs/slick/fonts/slick.eot	H:/ecom/vetra.laborasyon.com/libs/slick/fonts/slick.eot	(from https://vetra.laborasyon.com/libs/slick/slick-theme.css)
23:30:51	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22537f940e-132f8%22	https://vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify.ttf?-fvbane	H:/ecom/vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify9f24.ttf	(from https://vetra.laborasyon.com/dist/icons/themify-icons/themify-icons.css)
23:30:51	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259d34108-800%22	https://vetra.laborasyon.com/libs/slick/fonts/slick.eot?	H:/ecom/vetra.laborasyon.com/libs/slick/fonts/slickd41d.eot	(from https://vetra.laborasyon.com/libs/slick/slick-theme.css)
23:30:51	1380/1380	---M--	200	added ('OK')	application/x-font-woff	etag:%2259d34108-564%22	https://vetra.laborasyon.com/libs/slick/fonts/slick.woff	H:/ecom/vetra.laborasyon.com/libs/slick/fonts/slick.woff	(from https://vetra.laborasyon.com/libs/slick/slick-theme.css)
23:30:52	1892/1892	---M--	200	added ('OK')	application/x-font-ttf	etag:%2259d34108-764%22	https://vetra.laborasyon.com/libs/slick/fonts/slick.ttf	H:/ecom/vetra.laborasyon.com/libs/slick/fonts/slick.ttf	(from https://vetra.laborasyon.com/libs/slick/slick-theme.css)
23:30:52	2152/2152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259d34108-868%22	https://vetra.laborasyon.com/libs/slick/fonts/slick.svg	H:/ecom/vetra.laborasyon.com/libs/slick/fonts/slick.svg	(from https://vetra.laborasyon.com/libs/slick/slick-theme.css)
